geometry,time,area_ardida,f
POINT(-8.5941696956651 41.284436036382),2001-01-01 00:00:00,114.09,68
POINT(-8.5941696956651 41.3669730140729),2001-01-01 00:00:00,53.01,122
POINT(-8.5941696956651 41.4495099917639),2001-01-01 00:00:00,28.15,67
POINT(-8.5941696956651 41.5320469694549),2001-01-01 00:00:00,94.56,78
POINT(-8.5941696956651 41.6145839471458),2001-01-01 00:00:00,31.23100101,52
POINT(-8.5941696956651 41.6971209248368),2001-01-01 00:00:00,139.435,78
POINT(-8.5941696956651 41.7796579025277),2001-01-01 00:00:00,330.1620101,73
POINT(-8.5941696956651 41.8621948802187),2001-01-01 00:00:00,133.1902,86
POINT(-8.5941696956651 41.9447318579096),2001-01-01 00:00:00,224.2201,45
POINT(-8.5941696956651 42.0272688356006),2001-01-01 00:00:00,52.31200001,25
POINT(-8.51163271797415 37.0750501741432),2001-01-01 00:00:00,1.019,6
POINT(-8.51163271797415 37.1575871518342),2001-01-01 00:00:00,137.139,7
POINT(-8.51163271797415 37.2401241295251),2001-01-01 00:00:00,0.005,1
POINT(-8.51163271797415 37.3226611072161),2001-01-01 00:00:00,118.951,11
POINT(-8.51163271797415 37.405198084907),2001-01-01 00:00:00,2,1
POINT(-8.51163271797415 37.487735062598),2001-01-01 00:00:00,0.0001,1
POINT(-8.51163271797415 37.5702720402889),2001-01-01 00:00:00,2.5,1
POINT(-8.51163271797415 37.6528090179799),2001-01-01 00:00:00,9.0001,6
POINT(-8.51163271797415 37.7353459956709),2001-01-01 00:00:00,0.0001,1
POINT(-8.51163271797415 37.9004199510528),2001-01-01 00:00:00,7,1
POINT(-8.51163271797415 37.9829569287437),2001-01-01 00:00:00,0.5001,2
POINT(-8.51163271797415 38.0654939064347),2001-01-01 00:00:00,119.5,3
POINT(-8.51163271797415 38.3131048395076),2001-01-01 00:00:00,0.0252,4
POINT(-8.51163271797415 38.4781787948895),2001-01-01 00:00:00,0.0003,1
POINT(-8.51163271797415 38.6432527502714),2001-01-01 00:00:00,0.0003,3
POINT(-8.51163271797415 38.8083267056533),2001-01-01 00:00:00,0.5,2
POINT(-8.51163271797415 38.8908636833443),2001-01-01 00:00:00,0.15,1
POINT(-8.51163271797415 38.9734006610352),2001-01-01 00:00:00,58.53,6
POINT(-8.51163271797415 39.0559376387262),2001-01-01 00:00:00,0.03,2
POINT(-8.51163271797415 39.1384746164171),2001-01-01 00:00:00,0.0105,2
POINT(-8.51163271797415 39.2210115941081),2001-01-01 00:00:00,0.2,1
POINT(-8.51163271797415 39.303548571799),2001-01-01 00:00:00,1.2005,8
POINT(-8.51163271797415 39.38608554949),2001-01-01 00:00:00,5.4671,11
POINT(-8.51163271797415 39.4686225271809),2001-01-01 00:00:00,4.072,6
POINT(-8.51163271797415 39.5511595048719),2001-01-01 00:00:00,1.074,5
POINT(-8.51163271797415 39.6336964825629),2001-01-01 00:00:00,2.91,7
POINT(-8.51163271797415 39.7162334602538),2001-01-01 00:00:00,23.7805,15
POINT(-8.51163271797415 39.7987704379448),2001-01-01 00:00:00,1.451,11
POINT(-8.51163271797415 39.8813074156357),2001-01-01 00:00:00,0.166,4
POINT(-8.51163271797415 39.9638443933267),2001-01-01 00:00:00,0.78,5
POINT(-8.51163271797415 40.0463813710176),2001-01-01 00:00:00,9.4572,8
POINT(-8.51163271797415 40.1289183487086),2001-01-01 00:00:00,15.1604,25
POINT(-8.51163271797415 40.2114553263995),2001-01-01 00:00:00,0.4061,10
POINT(-8.51163271797415 40.2939923040905),2001-01-01 00:00:00,5.635,21
POINT(-8.51163271797415 40.3765292817815),2001-01-01 00:00:00,2.2171,20
POINT(-8.51163271797415 40.4590662594724),2001-01-01 00:00:00,7.7081,37
POINT(-8.51163271797415 40.5416032371634),2001-01-01 00:00:00,2.3282,29
POINT(-8.51163271797415 40.6241402148543),2001-01-01 00:00:00,55.4814,69
POINT(-8.51163271797415 40.7066771925453),2001-01-01 00:00:00,12.33,39
POINT(-8.51163271797415 40.7892141702362),2001-01-01 00:00:00,41.42,68
POINT(-8.51163271797415 40.8717511479272),2001-01-01 00:00:00,15.45,95
POINT(-8.51163271797415 40.9542881256182),2001-01-01 00:00:00,117.67,132
POINT(-8.51163271797415 41.0368251033091),2001-01-01 00:00:00,132.13,149
POINT(-8.51163271797415 41.1193620810001),2001-01-01 00:00:00,225.35,264
POINT(-8.51163271797415 41.201899058691),2001-01-01 00:00:00,58.97,135
